time	V(input)
9.020830590828807e-03	6.525456e-03
9.031369973637215e-03	9.791480e-03
9.042767230814959e-03	1.327461e-02
9.055254845008069e-03	1.701220e-02
9.069724160990934e-03	2.121052e-02
9.086357646219177e-03	2.581826e-02
9.106587877658393e-03	3.103799e-02
9.131627304137609e-03	3.679648e-02
9.164936010859643e-03	4.302686e-02
9.203931056188358e-03	4.791991e-02
9.220517807006648e-03	4.914458e-02
9.237836916699502e-03	4.985406e-02
9.260471770417063e-03	4.989181e-02
9.282046631524994e-03	4.898982e-02
9.317046337934169e-03	4.562863e-02
9.372937816675196e-03	3.581046e-02
9.457726380938385e-03	1.312504e-02
9.555382630938384e-03	-1.704995e-02
9.627605810676294e-03	-3.592944e-02
9.666164533715674e-03	-4.322218e-02
9.692801262886653e-03	-4.680557e-02
9.712215892392734e-03	-4.859758e-02
9.727677057281748e-03	-4.950899e-02
9.744650744591840e-03	-4.997176e-02
9.763011148123323e-03	-4.983301e-02
9.786177190478834e-03	-4.871383e-02
9.823712748737931e-03	-4.473246e-02
9.883389672174774e-03	-3.344338e-02
9.972727836445027e-03	-8.525935e-03
1.007038408644503e-02	2.139808e-02
1.013463476496232e-02	3.742957e-02
1.017087359634231e-02	4.394689e-02
1.019618026956329e-02	4.716834e-02
1.021472613711128e-02	4.877700e-02
1.023079950943906e-02	4.963659e-02
1.024625186721492e-02	4.998614e-02
1.026360667081803e-02	4.981738e-02
1.028714558340635e-02	4.864437e-02
1.032527352842168e-02	4.451125e-02
1.038582564230585e-02	3.287058e-02
1.047617880473798e-02	7.455739e-03
1.056022911761422e-02	-1.847313e-02
1.061866000486236e-02	-3.391927e-02
1.066782584281201e-02	-4.348220e-02
1.069771972170040e-02	-4.732658e-02
1.071587284236433e-02	-4.885492e-02
1.073222470761235e-02	-4.968848e-02
1.074878371672119e-02	-4.999854e-02
1.076454792260527e-02	-4.979126e-02
1.078867592836576e-02	-4.853093e-02
1.082773826390527e-02	-4.415321e-02
1.088966349753389e-02	-3.195258e-02
1.094060181513810e-02	-1.823031e-02
1.098422182372574e-02	-4.948745e-03
1.102825204325916e-02	8.829101e-03
1.108497766171816e-02	2.544603e-02
1.114672236847987e-02	3.983707e-02
1.118162821094344e-02	4.545677e-02
1.120398654193675e-02	4.792488e-02
1.122055942646441e-02	4.914699e-02
1.123788725918357e-02	4.985527e-02
1.126049057372928e-02	4.989142e-02
1.128207722369689e-02	4.898790e-02
1.131709576302073e-02	4.562228e-02
1.137301557945490e-02	3.579341e-02
1.145783912922190e-02	1.309086e-02
1.151055625605026e-02	-3.313915e-03
1.155367521259814e-02	-1.654472e-02
1.159700146828032e-02	-2.862198e-02
1.164230066536466e-02	-3.898234e-02
1.168662189910749e-02	-4.608770e-02
1.170765048469634e-02	-4.824032e-02
1.172331236520200e-02	-4.929870e-02
1.174122491727096e-02	-4.992402e-02
1.176173567132562e-02	-4.986413e-02
1.178410273081862e-02	-4.885655e-02
1.182036651777710e-02	-4.519221e-02
1.187815270638832e-02	-3.464809e-02
1.194796512915409e-02	-1.605756e-02
1.199740375301944e-02	-8.155989e-04
1.200157104842949e-02	4.935514e-04
1.200990563924959e-02	3.109940e-03
1.201274479760446e-02	4.001000e-03
1.201558395595933e-02	4.889857e-03
1.201842311431420e-02	5.776510e-03
1.202126227266908e-02	6.660960e-03
1.202410143102395e-02	7.543206e-03
1.202694058937882e-02	8.423249e-03
1.202977974773370e-02	9.301088e-03
1.203298468680349e-02	1.028842e-02
1.203939456494308e-02	1.225018e-02
1.204295484244011e-02	1.333143e-02
1.204696858692562e-02	1.454237e-02
1.204909685698265e-02	1.518076e-02
1.205040178630394e-02	1.557085e-02
1.205121721154235e-02	1.581408e-02
1.205176322706299e-02	1.597671e-02
1.205216950707102e-02	1.609761e-02
1.205250793787028e-02	1.619823e-02
1.205281690630701e-02	1.629003e-02
1.205310301200776e-02	1.637498e-02
1.205337128967304e-02	1.645459e-02
1.205363461676659e-02	1.653269e-02
1.205391333174911e-02	1.661530e-02
1.205418720693855e-02	1.669643e-02
1.205452542673144e-02	1.679654e-02
1.205497585533851e-02	1.692976e-02
1.205538685645733e-02	1.705120e-02
1.205593436263504e-02	1.721279e-02
1.205661544206945e-02	1.741352e-02
1.205744305195076e-02	1.765701e-02
1.205858475397950e-02	1.799211e-02
1.206030045268184e-02	1.849396e-02
1.206215424958546e-02	1.903377e-02
1.206216214232711e-02	1.903607e-02
1.206217792781042e-02	1.904065e-02
1.206220949877704e-02	1.904982e-02
1.206223567430588e-02	1.905743e-02
1.206227108037889e-02	1.906771e-02
1.206231168760853e-02	1.907950e-02
1.206235472869133e-02	1.909200e-02
1.206240548987536e-02	1.910674e-02
1.206246481094023e-02	1.912396e-02
1.206253456944407e-02	1.914421e-02
1.206262040117168e-02	1.916911e-02
1.206272832524696e-02	1.920042e-02
1.206286905906990e-02	1.924124e-02
1.206305030806496e-02	1.929378e-02
1.206329454824216e-02	1.936455e-02
1.206362030596802e-02	1.945886e-02
1.206407598442772e-02	1.959065e-02
1.206471067454295e-02	1.977394e-02
1.206562487986165e-02	2.003741e-02
1.206696491647629e-02	2.042239e-02
1.206908412845483e-02	2.102827e-02
1.207135035521363e-02	2.167205e-02
1.207380450724331e-02	2.236425e-02
1.207621735142979e-02	2.303962e-02
1.207870911352559e-02	2.373151e-02
1.208063787140915e-02	2.426310e-02
1.208074474646551e-02	2.429245e-02
1.208095849657823e-02	2.435112e-02
1.208138599680368e-02	2.446833e-02
1.208166991829130e-02	2.454608e-02
1.208171462430691e-02	2.455831e-02
1.208180403633811e-02	2.458278e-02
1.208193018006071e-02	2.461728e-02
1.208206446291137e-02	2.465399e-02
1.208214200938213e-02	2.467518e-02
1.208224539121300e-02	2.470342e-02
1.208231327742705e-02	2.472196e-02
1.208241364805462e-02	2.474936e-02
1.208258236628859e-02	2.479541e-02
1.208274361829903e-02	2.483938e-02
1.208298110312218e-02	2.490411e-02
1.208328567875088e-02	2.498703e-02
1.208429961695904e-02	2.526243e-02
1.208526151615279e-02	2.552275e-02
1.208712909160519e-02	2.602550e-02
1.209086424250998e-02	2.702019e-02
1.209796614565424e-02	2.886995e-02
1.210585803916553e-02	3.085790e-02
1.211732648972600e-02	3.361029e-02
1.213044080687405e-02	3.654309e-02
1.214702868681316e-02	3.989515e-02
1.216613637121541e-02	4.321773e-02
1.219165095947372e-02	4.667725e-02
1.222430868803356e-02	4.934997e-02
1.224268902719849e-02	4.994725e-02
1.226228103153204e-02	4.985122e-02
1.228498977589558e-02	4.879654e-02
1.232179783070654e-02	4.499799e-02
1.238039512364318e-02	3.413676e-02
1.246846170962698e-02	9.843329e-03
1.256611795962698e-02	-2.017923e-02
1.263268351702256e-02	-3.702033e-02
1.266955949952077e-02	-4.374850e-02
1.269523484539808e-02	-4.706898e-02
1.271402284644384e-02	-4.872795e-02
1.272992505759588e-02	-4.960278e-02
1.274515194259614e-02	-4.997680e-02
1.276319759584614e-02	-4.982819e-02
1.278648038987922e-02	-4.869227e-02
1.282420151247422e-02	-4.466365e-02
1.288415297097008e-02	-3.326473e-02
1.289536023265408e-02	-3.055585e-02
1.291777475602207e-02	-2.469792e-02
1.292337838686407e-02	-2.315226e-02
1.293458564854807e-02	-1.997679e-02
1.293738746396907e-02	-1.916683e-02
1.294299109481107e-02	-1.752934e-02
1.294439200252157e-02	-1.711649e-02
1.294719381794256e-02	-1.628684e-02
1.295021246779528e-02	-1.538735e-02
1.295189629552793e-02	-1.488318e-02
1.295302401676691e-02	-1.454459e-02
1.295424126348012e-02	-1.417830e-02
1.295561762675990e-02	-1.376312e-02
1.295697710776218e-02	-1.335203e-02
1.295888567619282e-02	-1.277326e-02
1.296091939160770e-02	-1.215453e-02
1.296343930373954e-02	-1.138513e-02
1.296572676887170e-02	-1.068423e-02
1.296771235164610e-02	-1.007403e-02
1.296782440427603e-02	-1.003955e-02
1.296797380778260e-02	-9.993562e-03
1.296827261479575e-02	-9.901565e-03
1.296887022882205e-02	-9.717468e-03
1.296894826365394e-02	-9.693419e-03
1.296910433331774e-02	-9.645314e-03
1.296941647264533e-02	-9.549076e-03
1.296941909802310e-02	-9.548266e-03
1.296942434877864e-02	-9.546647e-03
1.296943485028972e-02	-9.543409e-03
1.296945518148421e-02	-9.537139e-03
1.296949584387317e-02	-9.524599e-03
1.296952298368669e-02	-9.516228e-03
1.296955058027560e-02	-9.507717e-03
1.296958550068955e-02	-9.496946e-03
1.296961787348869e-02	-9.486961e-03
1.296965666057576e-02	-9.474996e-03
1.296969955258847e-02	-9.461765e-03
1.296975421741166e-02	-9.444902e-03
1.296982344226591e-02	-9.423545e-03
1.296991057096899e-02	-9.396662e-03
1.297002221231244e-02	-9.362211e-03
1.297017642762317e-02	-9.314615e-03
1.297037736577843e-02	-9.252586e-03
1.297067279691992e-02	-9.161361e-03
1.297107453333062e-02	-9.037259e-03
1.297146337074617e-02	-8.917088e-03
1.297166066577039e-02	-8.856093e-03
1.297178194498513e-02	-8.818591e-03
1.297185741947691e-02	-8.795251e-03
1.297191167003352e-02	-8.778473e-03
1.297195474744379e-02	-8.765150e-03
1.297198992042651e-02	-8.754271e-03
1.297201899457514e-02	-8.745277e-03
1.297204394822274e-02	-8.737559e-03
1.297206730979299e-02	-8.730332e-03
1.297209349310544e-02	-8.722233e-03
1.297212014609478e-02	-8.713988e-03
1.297217345207348e-02	-8.697498e-03
1.297227754133102e-02	-8.665293e-03
1.297237356144823e-02	-8.635582e-03
1.297253749543150e-02	-8.584850e-03
1.297281243414296e-02	-8.499746e-03
1.297336231156590e-02	-8.329461e-03
1.297411240644865e-02	-8.097013e-03
1.297485366790092e-02	-7.867126e-03
1.297569083355139e-02	-7.607291e-03
1.297644607832958e-02	-7.372701e-03
1.297730050988138e-02	-7.107102e-03
1.297814939630665e-02	-6.843025e-03
1.297914197111705e-02	-6.534001e-03
1.298017685780241e-02	-6.211535e-03
1.298142701877366e-02	-5.821640e-03
1.298280523393111e-02	-5.391392e-03
1.298457059791609e-02	-4.839700e-03
1.298663847977731e-02	-4.192716e-03
1.298957950725945e-02	-3.271356e-03
1.299407120854066e-02	-1.862154e-03
1.300305461110307e-02	9.595755e-04
1.301370270726391e-02	4.299516e-03
1.302424448062449e-02	7.587205e-03
1.303485704356305e-02	1.086333e-02
1.304642674758096e-02	1.437942e-02
1.305941165928439e-02	1.823425e-02
1.307431481685808e-02	2.250752e-02
1.309173349657603e-02	2.724956e-02
1.311289765032647e-02	3.256730e-02
1.313963824804574e-02	3.845312e-02
1.317543617807320e-02	4.461237e-02
1.320496540366656e-02	4.801165e-02
1.322129401447299e-02	4.918892e-02
1.323877639430518e-02	4.987573e-02
1.326082255018390e-02	4.988445e-02
1.328261731967181e-02	4.895365e-02
1.331796822624293e-02	4.550944e-02
1.337438761412428e-02	3.549112e-02
1.345982569360125e-02	1.248753e-02
1.355748194360125e-02	-1.766844e-02
1.362861844513085e-02	-3.614995e-02
1.366683872133024e-02	-4.332827e-02
1.369328349898013e-02	-4.685864e-02
1.371257356606176e-02	-4.862389e-02
1.372812218226003e-02	-4.952835e-02
1.374474992731564e-02	-4.997280e-02
1.376304804705119e-02	-4.983206e-02
1.378623719603656e-02	-4.870958e-02
1.382380948545717e-02	-4.471888e-02
1.388354077873647e-02	-3.340807e-02
1.397294241381474e-02	-8.459503e-03
1.407059866381474e-02	2.145899e-02
1.413473196004286e-02	3.744981e-02
1.417093919064063e-02	4.395672e-02
1.419622751099287e-02	4.717327e-02
1.421476129832092e-02	4.877942e-02
1.423084322069775e-02	4.963824e-02
1.424632952736599e-02	4.998671e-02
1.426363554890930e-02	4.981661e-02
1.428719253972678e-02	4.864096e-02
1.432534918734290e-02	4.450041e-02
1.438594361550585e-02	3.284265e-02
1.447634548770565e-02	7.403955e-03
1.456040803905173e-02	-1.852535e-02
1.461885547185334e-02	-3.396436e-02
1.466803238136512e-02	-4.351420e-02
1.469777373440493e-02	-4.733205e-02
1.471591310909712e-02	-4.885761e-02
1.473227474074256e-02	-4.969023e-02
1.474887259014017e-02	-4.999875e-02
1.476458095672257e-02	-4.979032e-02
1.478872963158368e-02	-4.852686e-02
1.482782471707001e-02	-4.414045e-02
1.488979791192715e-02	-3.192009e-02
1.494071834509759e-02	-1.819621e-02
1.498432714347815e-02	-4.915819e-03
1.502848297834314e-02	8.900503e-03
1.508524138854057e-02	2.551731e-02
1.514706667310409e-02	3.990235e-02
1.518175102135905e-02	4.547283e-02
1.520407636351929e-02	4.793292e-02
1.522062680553190e-02	4.915088e-02
1.523796876781845e-02	4.985721e-02
1.526052101623145e-02	4.989079e-02
1.528212675213005e-02	4.898478e-02
1.531717578019393e-02	4.561199e-02
1.537314146581527e-02	3.576578e-02
1.545802161656543e-02	1.303552e-02
1.551072065851690e-02	-3.365448e-03
1.555382872247562e-02	-1.659023e-02
1.559714048632277e-02	-2.865778e-02
1.564245111122416e-02	-3.901191e-02
1.568666528616330e-02	-4.609299e-02
1.570768242087836e-02	-4.824296e-02
1.572333639997565e-02	-4.929996e-02
1.574125412213749e-02	-4.992453e-02
1.576174655402478e-02	-4.986388e-02
1.578412043272126e-02	-4.885537e-02
1.582039508762356e-02	-4.518836e-02
1.587819750041868e-02	-3.463795e-02
1.594797567369765e-02	-1.605442e-02
1.599740022471006e-02	-8.167072e-04
1.600159463772218e-02	5.009618e-04
1.600998346374642e-02	3.134341e-03
1.602676111579489e-02	8.367692e-03
1.604763442460826e-02	1.474237e-02
1.604797522353779e-02	1.484465e-02
1.604865682139687e-02	1.504899e-02
1.605002001711501e-02	1.545683e-02
1.605085172067556e-02	1.570511e-02
1.605141762242794e-02	1.587379e-02
1.605185108391963e-02	1.600287e-02
1.605221163494657e-02	1.611014e-02
1.605254241943297e-02	1.620848e-02
1.605284507816023e-02	1.629840e-02
1.605312747912590e-02	1.638225e-02
1.605340402531056e-02	1.646430e-02
1.605369744755419e-02	1.655132e-02
1.605398508054964e-02	1.663656e-02
1.605434202423216e-02	1.674226e-02
1.605475587841416e-02	1.686472e-02
1.605519885055908e-02	1.699566e-02
1.605577777723382e-02	1.716659e-02
1.605649407261591e-02	1.737777e-02
1.605734126664997e-02	1.762708e-02
1.605855653943827e-02	1.798384e-02
1.606047412015506e-02	1.854463e-02
1.606064600215294e-02	1.859477e-02
1.606098976614870e-02	1.869498e-02
1.606167729414022e-02	1.889513e-02
1.606190358116384e-02	1.896093e-02
1.606190362259823e-02	1.896094e-02
1.606190367784409e-02	1.896096e-02
1.606190378833579e-02	1.896099e-02
1.606190400931922e-02	1.896106e-02
1.606190445128606e-02	1.896118e-02
1.606192048836865e-02	1.896585e-02
1.606193652545124e-02	1.897051e-02
1.606195256253383e-02	1.897517e-02
1.606196859961642e-02	1.897983e-02
1.606198463669901e-02	1.898449e-02
1.606200067378160e-02	1.898915e-02
1.606201671086419e-02	1.899381e-02
1.606207078148382e-02	1.900952e-02
1.606210658656141e-02	1.901993e-02
1.606215250496067e-02	1.903327e-02
1.606217597179801e-02	1.904008e-02
1.606221394937746e-02	1.905112e-02
1.606225478560462e-02	1.906298e-02
1.606230511618244e-02	1.907759e-02
1.606237035870068e-02	1.909654e-02
1.606244867003399e-02	1.911927e-02
1.606253833816655e-02	1.914530e-02
1.606266598383975e-02	1.918234e-02
1.606281484194311e-02	1.922552e-02
1.606303299474989e-02	1.928876e-02
1.606330527437120e-02	1.936765e-02
1.606375356369852e-02	1.949742e-02
1.606445914822534e-02	1.970134e-02
1.606575726225720e-02	2.007550e-02
1.606784613745757e-02	2.067478e-02
1.607010909677889e-02	2.131997e-02
1.607255164469028e-02	2.201153e-02
1.607496602766062e-02	2.269001e-02
1.607745176920423e-02	2.338310e-02
1.607990315116787e-02	2.406102e-02
1.608006441616217e-02	2.410541e-02
1.608038694615076e-02	2.419414e-02
1.608103200612795e-02	2.437129e-02
1.608114471185563e-02	2.440220e-02
1.608155405409618e-02	2.451436e-02
1.608166592537665e-02	2.454498e-02
1.608177213056893e-02	2.457405e-02
1.608190082434286e-02	2.460925e-02
1.608196490350142e-02	2.462677e-02
1.608207095313076e-02	2.465576e-02
1.608213910820154e-02	2.467439e-02
1.608224023341415e-02	2.470201e-02
1.608240492327686e-02	2.474698e-02
1.608256719988503e-02	2.479127e-02
1.608280162440452e-02	2.485520e-02
1.608310381817359e-02	2.493753e-02
1.608410568948910e-02	2.520984e-02
1.608497251631873e-02	2.544464e-02
1.608661997455162e-02	2.588880e-02
1.608988691599269e-02	2.676134e-02
1.609642079887482e-02	2.847222e-02
1.610404060169281e-02	3.040664e-02
1.611491240283147e-02	3.304495e-02
1.612787351803793e-02	3.598788e-02
1.614370438195886e-02	3.925697e-02
1.616233799449543e-02	4.260539e-02
1.618642660364835e-02	4.606388e-02
1.621766796566255e-02	4.897181e-02
1.623445439429835e-02	4.976168e-02
1.625274352583616e-02	4.999257e-02
1.626946724858778e-02	4.962643e-02
1.629666840426826e-02	4.786582e-02
1.634057262913109e-02	4.211973e-02
1.640945874485105e-02	2.693475e-02
1.650711499485105e-02	-2.234497e-03
1.660477124485105e-02	-3.058854e-02
1.665134457306000e-02	-4.069769e-02
1.668233697731040e-02	-4.554906e-02
1.670450512456643e-02	-4.797108e-02
1.672094851502198e-02	-4.916933e-02
1.673835806930396e-02	-4.986629e-02
1.676066638859819e-02	-4.988775e-02
1.678236326237775e-02	-4.896984e-02
1.681755785472532e-02	-4.556268e-02
1.687374241846536e-02	-3.563360e-02
1.687773381289158e-02	-3.474285e-02
1.689791280049649e-02	-2.991720e-02
1.691772230498977e-02	-2.471224e-02
1.692267468111308e-02	-2.334798e-02
1.693257943335972e-02	-2.055297e-02
1.693505562142138e-02	-1.984136e-02
1.694000799754470e-02	-1.840389e-02
1.694392940340080e-02	-1.725296e-02
1.694626099030942e-02	-1.656364e-02
1.694865549101804e-02	-1.585201e-02
1.695002575129061e-02	-1.544316e-02
1.695113900114911e-02	-1.511014e-02
1.695210336531506e-02	-1.482107e-02
1.695326738213232e-02	-1.447142e-02
1.695439424155994e-02	-1.413220e-02
1.695545521315838e-02	-1.381217e-02
1.695697640334833e-02	-1.335224e-02
1.695862568434814e-02	-1.285222e-02
1.696064292786962e-02	-1.223876e-02
1.696294602715981e-02	-1.153597e-02
1.696537151471491e-02	-1.079323e-02
1.696750753101555e-02	-1.013705e-02
1.696754401941616e-02	-1.012582e-02
1.696761699621740e-02	-1.010337e-02
1.696776294981986e-02	-1.005846e-02
1.696805485702479e-02	-9.968611e-03
1.696863867143465e-02	-9.788817e-03
1.696871167655473e-02	-9.766324e-03
1.696885768679489e-02	-9.721333e-03
1.696888247608273e-02	-9.713694e-03
1.696890726537056e-02	-9.706055e-03
1.696893205465840e-02	-9.698415e-03
1.696895684394623e-02	-9.690775e-03
1.696898163323407e-02	-9.683134e-03
1.696900642252190e-02	-9.675494e-03
1.696903121180974e-02	-9.667853e-03
1.696905050073888e-02	-9.661907e-03
1.696908907859716e-02	-9.650016e-03
1.696913063066492e-02	-9.637208e-03
1.696918342193214e-02	-9.620933e-03
1.696921967812722e-02	-9.609755e-03
1.696924615551929e-02	-9.601592e-03
1.696928008478795e-02	-9.591131e-03
1.696931186593335e-02	-9.581332e-03
1.696935097695037e-02	-9.569272e-03
1.696939305724209e-02	-9.556296e-03
1.696945179391153e-02	-9.538183e-03
1.696951956832657e-02	-9.517281e-03
1.696960826835333e-02	-9.489924e-03
1.696972526810952e-02	-9.453832e-03
1.696987885526044e-02	-9.406447e-03
1.697009211842192e-02	-9.340637e-03
1.697038749385437e-02	-9.249460e-03
1.697081796264095e-02	-9.116524e-03
1.697117883677544e-02	-9.005030e-03
1.697137491025093e-02	-8.944431e-03
1.697149413797638e-02	-8.907577e-03
1.697156870701843e-02	-8.884524e-03
1.697162264533614e-02	-8.867848e-03
1.697166552932171e-02	-8.854588e-03
1.697170054159250e-02	-8.843763e-03
1.697172948715005e-02	-8.834813e-03
1.697175436411520e-02	-8.827120e-03
1.697177772639068e-02	-8.819896e-03
1.697180385118750e-02	-8.811818e-03
1.697183071972653e-02	-8.803508e-03
1.697188445680459e-02	-8.786890e-03
1.697198841799047e-02	-8.754736e-03
1.697208497172856e-02	-8.724869e-03
1.697224991061057e-02	-8.673842e-03
1.697252769032905e-02	-8.587886e-03
1.697308324976599e-02	-8.415893e-03
1.697382795322416e-02	-8.185184e-03
1.697456663124702e-02	-7.956165e-03
1.697540319335600e-02	-7.696591e-03
1.697615961778167e-02	-7.461699e-03
1.697701401823853e-02	-7.196181e-03
1.697786324871873e-02	-6.932064e-03
1.697885558851447e-02	-6.623189e-03
1.697989095251188e-02	-6.300648e-03
1.698114129212103e-02	-5.910784e-03
1.698252008811855e-02	-5.480443e-03
1.698428619616339e-02	-4.928621e-03
1.698635477144069e-02	-4.281525e-03
1.698929843970150e-02	-3.359461e-03
1.699382373343554e-02	-1.939844e-03
1.700287432090363e-02	9.029455e-04
1.701349132785727e-02	4.233351e-03
1.702405699496723e-02	7.528981e-03
1.703465199802517e-02	1.080044e-02
1.704625878695594e-02	1.432887e-02
1.705923840035685e-02	1.818356e-02
1.707418812084190e-02	2.247197e-02
1.709161511048636e-02	2.721837e-02
1.711285482713785e-02	3.255709e-02
1.713964004259174e-02	3.845348e-02
1.717560090081929e-02	4.463571e-02
1.720491888396561e-02	4.800757e-02
1.722125908876788e-02	4.918694e-02
